ID,probability
TEST_00103,0.5371677974622926
TEST_00104,0.6328468014858871
TEST_00105,0.7166423097120054
TEST_00106,0.5254382047860902
TEST_00107,0.0067169118128582676
TEST_00108,0.5810227928801462
TEST_00109,0.003728387251831482
TEST_00110,0.6713588797879624
TEST_00111,0.6678206785726053
TEST_00112,0.045770824280603695
TEST_00113,0.6241138507969808
TEST_00114,0.3701468847511291
TEST_00115,0.6534333352785353
TEST_00116,0.001323838858587018
TEST_00117,0.6936117502320521
TEST_00118,0.5951592760281965
TEST_00119,0.2923283197203873
TEST_00120,0.003679358487011622
TEST_00121,0.00479007547079995
TEST_00122,0.5683857180812688
TEST_00123,0.7453037262711302
TEST_00124,0.6657455212985262
TEST_00125,0.5502961861439325
TEST_00126,0.002897211809253262
TEST_00127,0.16561791943849777
TEST_00128,0.5034159997840093
TEST_00129,0.65640818306987
TEST_00130,0.4301065230547916
TEST_00131,0.6580365691064997
TEST_00132,0.00339217650918747
TEST_00133,0.5077464313504424
TEST_00134,0.6346176581499653
TEST_00135,0.004411098666834443
TEST_00136,0.3954583969127957
TEST_00137,0.43097803099228627
TEST_00138,0.1761031879553253
TEST_00139,0.47852211516346127
TEST_00140,0.04001266505936178
TEST_00141,0.0037448331275291577
TEST_00142,0.5461491574533014
TEST_00143,0.0036935617446025274
TEST_00144,0.29829310659340735
TEST_00145,0.7336835941947591
TEST_00146,0.3574543422914407
TEST_00147,0.45688054925857735
TEST_00148,0.47464072101942784
TEST_00149,0.6580954078709498
TEST_00150,0.005436115072394486
TEST_00151,0.0026324384450059535
TEST_00152,0.6501908111744767
TEST_00153,0.5475319631572014
TEST_00154,0.053419361684481054
TEST_00155,0.45858389868893046
TEST_00156,0.6395370660788009
TEST_00157,0.6231240509089772
TEST_00158,0.6922061171146738
TEST_00159,0.5817675085758603
TEST_00160,0.6760686217956433
TEST_00161,0.724688714112284
TEST_00162,0.5991002812128383
TEST_00163,0.021157542176606352
TEST_00164,0.768719952703536
TEST_00165,0.4988478577498504
TEST_00166,0.6243058943304445
TEST_00167,0.42621949546952
TEST_00168,0.6339631452474173
TEST_00169,0.41979687337690497
TEST_00170,0.4270992696785347
TEST_00171,0.47449618077648253
TEST_00172,0.48735787072721365
TEST_00173,0.48119307780352194
TEST_00174,0.32875746509127424
TEST_00175,0.5199114968567217
TEST_00176,0.6736705058595548
TEST_00177,0.39908630222307945
TEST_00178,0.6269763864367409
TEST_00179,0.5741096244556194
TEST_00180,0.6184586658671987
TEST_00181,0.7097725663419688
TEST_00182,0.3454734893996352
TEST_00183,0.7750608042488812
TEST_00184,0.2745575489272123
TEST_00185,0.4296630524672999
TEST_00186,0.614755073074332
TEST_00187,0.48790273314480814
TEST_00188,0.5731094206909911
TEST_00189,0.5156271293824742
TEST_00190,0.6991425223428508
TEST_00191,0.45872856494324427
TEST_00192,0.5294983329932018
TEST_00193,0.16160616283652895
TEST_00194,0.8241473821835071
TEST_00195,0.6365754788817001
TEST_00196,0.688532453363308
TEST_00197,0.5017757498928288
TEST_00198,0.5020661282903282
TEST_00199,0.5654070782405218
TEST_00200,0.6280251182340448
TEST_00201,0.7081649979542267
TEST_00202,0.514805809834351
TEST_00203,0.5528095514232741
TEST_00204,0.0016419316391228357
TEST_00205,0.17443035817826508
TEST_00206,0.005508558975994146
TEST_00207,0.5823426229323261
TEST_00208,0.4652544209473266
TEST_00209,0.5106434424901926
TEST_00210,0.6929906763810969
TEST_00211,0.31900013409026934
TEST_00212,0.3392827868553653
TEST_00213,0.282172570934964
TEST_00214,0.6060269682579151
TEST_00215,0.5174660941328795
TEST_00216,0.6272374296785874
TEST_00217,0.5340792393528652
TEST_00218,0.7343574755625035
TEST_00219,0.4267167417835769
TEST_00220,0.7861342670103183
TEST_00221,0.6633070554148419
TEST_00222,0.249163168197795
TEST_00223,0.5311232266967201
TEST_00224,0.2899069770083754
TEST_00225,0.5512480051134242
TEST_00226,0.44848097733342424
TEST_00227,0.5609925716137919
TEST_00228,0.005932737781262574
TEST_00229,0.5720003937891645
TEST_00230,0.5483738046052588
TEST_00231,0.6400892829318389
TEST_00232,0.4716024553641797
TEST_00233,0.5646795036818979
TEST_00234,0.6129583541662447
TEST_00235,0.7387661688033338
TEST_00236,0.5790984509302882
TEST_00237,0.004560887669222426
TEST_00238,0.006572749925494124
TEST_00239,0.6753847859615618
TEST_00240,0.5462794660995929
TEST_00241,0.6721594718630335
TEST_00242,0.5804319534854943
TEST_00243,0.39443378400648904
TEST_00244,0.0014766531708973471
TEST_00245,0.7735524519195355
TEST_00246,0.6358414946800841
TEST_00247,0.26919722714750177
TEST_00248,0.6196107160752642
TEST_00249,0.713368945883871
TEST_00250,0.44592518379739843
TEST_00251,0.0045232684365579985
TEST_00252,0.6782908813884253
TEST_00253,0.040077627304044586
TEST_00254,0.6225715870121816
TEST_00255,0.7722623503064532
TEST_00256,0.5409767821136088
TEST_00257,0.6047153489702681
TEST_00258,0.6573118370714202
TEST_00259,0.743824070764695
TEST_00260,0.0035882173285333944
TEST_00261,0.0019216018555839054
TEST_00262,0.0022899689524813324
TEST_00263,0.7434412138268874
TEST_00264,0.4368328419455183
TEST_00265,0.580467798023155
TEST_00266,0.3891206712931587
TEST_00267,0.0015816076224483319
TEST_00268,0.44696291048967435
TEST_00269,0.615241433513285
TEST_00270,0.34869864428778397
TEST_00271,0.005564987232718159
TEST_00272,0.471665765913971
TEST_00273,0.4769989099340653
TEST_00274,0.49625099295561764
TEST_00275,0.12794695036278683
TEST_00276,0.0014186463420012996
TEST_00277,0.4663727216732459
TEST_00278,0.6099895204048464
TEST_00279,0.723884423428049
TEST_00280,0.005441288779680545
TEST_00281,0.3090787133117486
TEST_00282,0.0018633501070938593
TEST_00283,0.0024803576994090124
TEST_00284,0.6523100877266176
TEST_00285,0.5504872105211054
TEST_00286,0.15988098513322407
TEST_00287,0.7545159317732215
TEST_00288,0.005429748145405164
TEST_00289,0.645064079934792
TEST_00290,0.3300207852106028
TEST_00291,0.532437349110723
TEST_00292,0.6539894325697272
TEST_00293,0.005322447491745107
TEST_00294,0.7481425434529572
TEST_00295,0.5827356896731908
TEST_00296,0.06274725760598991
TEST_00297,0.005987805922652467
TEST_00298,0.7597190115483387
TEST_00299,0.605502291314693
TEST_00300,0.32328480136026794
TEST_00301,0.7019838249497209
TEST_00302,0.5406860990906067
TEST_00303,0.6503832285893155
TEST_00304,0.7820558560375948
TEST_00305,0.696105701129053
TEST_00306,0.4346686288733971
TEST_00307,0.7451168063106218
TEST_00308,0.6951626756475991
TEST_00309,0.7244714195014188
TEST_00310,0.6523017739336602
TEST_00311,0.7086327809659446
TEST_00312,0.3088561337930433
TEST_00313,0.3088973695075264
TEST_00314,0.7276814535793372
TEST_00315,0.5778158525899842
TEST_00316,0.10228517383828159
TEST_00317,0.2569432079176287
TEST_00318,0.001880816958040792
TEST_00319,0.007373501006538859
TEST_00320,0.6960248505161952
TEST_00321,0.46494305944177533
TEST_00322,0.38178472004080394
TEST_00323,0.45415985370651146
TEST_00324,0.5634013021308109
TEST_00325,0.0010767860119614266
TEST_00326,0.5633515475993234
TEST_00327,0.5489754091535617
TEST_00328,0.32871994023407236
TEST_00329,0.5832698298615343
TEST_00330,0.6289262120091571
TEST_00331,0.0008458909565466339
TEST_00332,0.6858445724570922
TEST_00333,0.6475202150412587
TEST_00334,0.6904723031177329
TEST_00335,0.569451920213877
TEST_00336,0.002092936280803756
TEST_00337,0.4296988458067659
TEST_00338,0.48704829880888234
TEST_00339,0.5546434577421882
TEST_00340,0.5795651716301194
TEST_00341,0.531729677032952
TEST_00342,0.31929126280074305
TEST_00343,0.10262544770975575
TEST_00344,0.3990418482921873
TEST_00345,0.06164473700479567
TEST_00346,0.5532060273685375
TEST_00347,0.4801979214400796
TEST_00348,0.6641034880333057
TEST_00349,0.5702906568308954
TEST_00350,0.49577801908213154
TEST_00351,0.6342409767759555
TEST_00352,0.0022438555112313397
TEST_00353,0.006955377020573628
TEST_00354,0.3780079171031305
TEST_00355,0.6574344854377813
TEST_00356,0.35149237385391097
TEST_00357,0.005276019939094139
TEST_00358,0.003572582842831812
TEST_00359,0.7133864696044651
TEST_00360,0.6188295837308456
TEST_00361,0.40023741403058977
TEST_00362,0.6225036659556168
TEST_00363,0.007000803176125082
TEST_00364,0.5576230008304177
TEST_00365,0.45152898200389757
TEST_00366,0.5559860112609942
TEST_00367,0.44283222056027466
TEST_00368,0.5167807991509841
TEST_00369,0.19881693779323814
TEST_00370,0.0019703797236200094
TEST_00371,0.2479444795653343
TEST_00372,0.5156570921400149
TEST_00373,0.7035278671910438
TEST_00374,0.6388515568923177
TEST_00375,0.007438199258397489
TEST_00376,0.0016184031692832472
TEST_00377,0.5154614021308265
TEST_00378,0.574151919469477
TEST_00379,0.3515489120033038
TEST_00380,0.0054813008903805555
TEST_00381,0.7013755558502397
TEST_00382,0.7015184160728613
TEST_00383,0.24835952246951074
TEST_00384,0.6401230052102467
TEST_00385,0.4187084045283707
TEST_00386,0.7440706218680838
TEST_00387,0.5077392450470956
TEST_00388,0.5402540418567805
TEST_00389,0.5052827141018841
TEST_00390,0.7074118136158908
TEST_00391,0.7442280009764061
TEST_00392,0.5559725365985716
TEST_00393,0.5769601983705678
TEST_00394,0.2543903155681472
TEST_00395,0.7336503976138903
TEST_00396,0.5942868178374439
TEST_00397,0.004105995217472989
TEST_00398,0.344876281387832
TEST_00399,0.001689335529335913
TEST_00400,0.6037227283395731
TEST_00401,0.004305195657078476
TEST_00402,0.2595941450384229
TEST_00403,0.04152207395155771
TEST_00404,0.6933850295899014
TEST_00405,0.733402716917976
TEST_00406,0.21061263751283343
TEST_00407,0.5128482137267035
TEST_00408,0.5402273086499276
TEST_00409,0.2672374481252207
TEST_00410,0.11995529223787307
TEST_00411,0.39507831033724666
TEST_00412,0.29254681359837215
TEST_00413,0.6782895320208394
TEST_00414,0.594898662891374
TEST_00415,0.44817994311564757
TEST_00416,0.7137454829763833
TEST_00417,0.7382570951675582
TEST_00418,0.7237317390379183
TEST_00419,0.23976318900846033
TEST_00420,0.24263378934645263
TEST_00421,0.6092007453212703
TEST_00422,0.738873819666868
TEST_00423,0.0021928069041597465
TEST_00424,0.3098294361922364
TEST_00425,0.3776745459575117
TEST_00426,0.5161320133213378
TEST_00427,0.6140741814732033
TEST_00428,0.50056389419127
TEST_00429,0.3902207240255939
TEST_00430,0.6868380062941019
TEST_00431,0.6736136004809335
TEST_00432,0.4663290720550569
TEST_00433,0.001459045259065468
TEST_00434,0.7120119584402392
TEST_00435,0.54475869170263
TEST_00436,0.0018383103729672197
TEST_00437,0.5990515581785869
TEST_00438,0.001464471739680592
TEST_00439,0.006417823692055558
TEST_00440,0.6692557544882223
TEST_00441,0.7344314633508884
TEST_00442,0.6589456127657657
TEST_00443,0.6113696326388118
TEST_00444,0.004823218897453239
TEST_00445,0.5963779320776958
TEST_00446,0.20860573450569694
TEST_00447,0.6868030438995208
TEST_00448,0.6187102378047377
TEST_00449,0.01016911346592837
TEST_00450,0.6908090379779644
TEST_00451,0.0006643408734094236
TEST_00452,0.5920959840531763
TEST_00453,0.6891371018651306
TEST_00454,0.5281622653183513
TEST_00455,0.45681448404484964
TEST_00456,0.006968617959406584
TEST_00457,0.6099917483268102
TEST_00458,0.20429171011948874
TEST_00459,0.5893506951284414
TEST_00460,0.017272985325176515
TEST_00461,0.6921427558043755
TEST_00462,0.5671663612748968
TEST_00463,0.3487692491046665
TEST_00464,0.5628586351295607
TEST_00465,0.5438718659289272
TEST_00466,0.4999726034643277
TEST_00467,0.6387907334654606
TEST_00468,0.7658066800765869
TEST_00469,0.009520124507610993
TEST_00470,0.5629794150541947
TEST_00471,0.6934345507537638
TEST_00472,0.7242472541675878
TEST_00473,0.5570405419798565
TEST_00474,0.7474796435442235
TEST_00475,0.5611150871445907
TEST_00476,0.0012892888779209083
TEST_00477,0.6616527408335932
TEST_00478,0.3822792602764119
TEST_00479,0.4468770764552645
TEST_00480,0.6826952019448167
TEST_00481,0.3640461739645182
TEST_00482,0.5369835318339439
TEST_00483,0.5661115947331026
TEST_00484,0.361326932326721
TEST_00485,0.5397040664297316
TEST_00486,0.5013134129828488
TEST_00487,0.6810351222871966
TEST_00488,0.4750462115437273
TEST_00489,0.5934018238704625
TEST_00490,0.5576890666213523
TEST_00491,0.6727968630262047
TEST_00492,0.49814393107026145
TEST_00493,0.5065683314183338
TEST_00494,0.015396746395181194
TEST_00495,0.7388347019158545
TEST_00496,0.5456833859708331
TEST_00497,0.6468937257497973
TEST_00498,0.5020101136475978
TEST_00499,0.7570556586961216
TEST_00500,0.0016756458441879755
TEST_00501,0.0018725965969840497
TEST_00502,0.14210169972387143
TEST_00503,0.6061863067146226
TEST_00504,0.0013563699043155715
TEST_00505,0.7508601453129725
TEST_00506,0.002009936074005683
TEST_00507,0.46922963001531137
TEST_00508,0.6926841712484799
TEST_00509,0.42782660433134556
TEST_00510,0.4822395825430287
TEST_00511,0.06133982812355655
TEST_00512,0.06832787018839498
TEST_00513,0.06861260971510727
TEST_00514,0.7524196690316709
TEST_00515,0.5762790692690264
TEST_00516,0.7149802514006051
TEST_00517,0.5570108769163524
TEST_00518,0.4633385062968364
TEST_00519,0.5948439249105286
TEST_00520,0.002390778948855868
TEST_00521,0.37439019091689096
TEST_00522,0.009395036513504238
TEST_00523,0.5179619599196374
TEST_00524,0.561473271027425
TEST_00525,0.24614606533638048
TEST_00526,0.3516551125826302
TEST_00527,0.010595065629872821
TEST_00528,0.463835470277655
TEST_00529,0.5559015501459438
TEST_00530,0.6371035883049889
TEST_00531,0.665757173225749
TEST_00532,0.7345669649166717
TEST_00533,0.007061105409740161
TEST_00534,0.45763026778056876
TEST_00535,0.3142229652183656
TEST_00536,0.7231592740337398
TEST_00537,0.006620262450133909
TEST_00538,0.007781498570388322
TEST_00539,0.08141118342741907
TEST_00540,0.6312606388936868
TEST_00541,0.5159911796149897
TEST_00542,0.0023221469793686684
TEST_00543,0.5903152580383657
TEST_00544,0.5042119892778376
TEST_00545,0.6246695005481563
TEST_00546,0.6211080002409806
TEST_00547,0.004402323462928039
TEST_00548,0.7288369819266846
TEST_00549,0.4799751168814254
TEST_00550,0.5722578022517468
TEST_00551,0.5455201268786394
TEST_00552,0.5361307993037866
TEST_00553,0.27565524587519163
TEST_00554,0.4528616212612316
TEST_00555,0.5673595956378267
TEST_00556,0.4024886861017024
TEST_00557,0.6085777163319396
TEST_00558,0.7090220477925814
TEST_00559,0.0036933486553454593
TEST_00560,0.4134004475397921
TEST_00561,0.18368656859070298
TEST_00562,0.7925607282197361
TEST_00563,0.002826980958451809
TEST_00564,0.5696791511939097
TEST_00565,0.4337962303138013
TEST_00566,0.5436518510716782
TEST_00567,0.3114277646505202
TEST_00568,0.46550397748004674
TEST_00569,0.4045308742202429
TEST_00570,0.37699479445954304
TEST_00571,0.5184085134793404
TEST_00572,0.004641596588382566
TEST_00573,0.013713979989217126
TEST_00574,0.6465843395875837
TEST_00575,0.20710200081513996
TEST_00576,0.4454447564448579
TEST_00577,0.47992117760471636
TEST_00578,0.6160633832537769
TEST_00579,0.7310797866627794
TEST_00580,0.001652659522290645
TEST_00581,0.6396468056379151
TEST_00582,0.3044071506574767
TEST_00583,0.5566286885739101
TEST_00584,0.47889739475654874
TEST_00585,0.5257575516557902
TEST_00586,0.25972930510876324
TEST_00587,0.4460058055592889
TEST_00588,0.6577440867759725
TEST_00589,0.0034554887669831294
TEST_00590,0.425801804623865
TEST_00591,0.39526386776313377
TEST_00592,0.4804988054150257
TEST_00593,0.5276949231306884
TEST_00594,0.001878757829357006
TEST_00595,0.42811840228700115
TEST_00596,0.652994337171645
TEST_00597,0.6881931811256992
TEST_00598,0.5110572846726319
TEST_00599,0.4861533788812106
TEST_00600,0.1918374365912086
TEST_00601,0.5763062891607131
TEST_00602,0.5820351384957587
TEST_00603,0.6482968878875001
TEST_00604,0.38619967665524557
TEST_00605,0.6936785755833594
TEST_00606,0.10904500734126416
TEST_00607,0.5400777415076463
TEST_00608,0.4076899855501021
TEST_00609,0.7770508154072928
TEST_00610,0.002162475818281556
TEST_00611,0.4998270190624425
TEST_00612,0.5428497708763631
TEST_00613,0.601222829506106
TEST_00614,0.6504584181404591
TEST_00615,0.7132010602210781
TEST_00616,0.6163655438439888
TEST_00617,0.4765003408610039
TEST_00618,0.2626541976183198
TEST_00619,0.345309677640915
TEST_00620,0.40545217319375915
TEST_00621,0.3530398926132832
TEST_00622,0.6707929066371513
TEST_00623,0.7189213611780368
TEST_00624,0.697733398561692
TEST_00625,0.7107631108939039
TEST_00626,0.528038840120663
TEST_00627,0.48166229957979173
TEST_00628,0.7386497465015311
TEST_00629,0.3205155958575938
TEST_00630,0.48444945543550955
TEST_00631,0.29844799102062314
TEST_00632,0.7395371379416527
TEST_00633,0.6296038419492687
TEST_00634,0.7158004731213994
TEST_00635,0.7276170484247849
TEST_00636,0.42740597624299687
TEST_00637,0.6881837248985695
TEST_00638,0.018141735783023746
TEST_00639,0.7515355585315349
TEST_00640,0.0017719845828651536
TEST_00641,0.0013225646039535495
TEST_00642,0.7670719782752039
TEST_00643,0.5029188989530379
TEST_00644,0.3254544512944297
TEST_00645,0.2945820916727594
TEST_00646,0.005497157758706627
TEST_00647,0.15196647256487328
TEST_00648,0.7227209352780108
TEST_00649,0.6405153810675279
TEST_00650,0.2412366415550537
TEST_00651,0.6051871281027358
TEST_00652,0.7253963339937575
TEST_00653,0.47386010289721386
TEST_00654,0.002070938404559136
TEST_00655,0.7358482113152076
TEST_00656,0.6032739341060516
TEST_00657,0.004556591229873486
TEST_00658,0.20422957373803674
TEST_00659,0.40318318770754985
TEST_00660,0.0023220234028509808
TEST_00661,0.7003687276409414
TEST_00662,0.3158917489381459
TEST_00663,0.0041245777368184985
TEST_00664,0.5873361395795329
TEST_00665,0.0035751042562232297
TEST_00666,0.4164562569191763
TEST_00667,0.0008458377189197779
TEST_00668,0.42974324532910696
TEST_00669,0.5028513377039255
TEST_00670,0.24297776589174236
TEST_00671,0.6125953174510832
TEST_00672,0.6382742385964678
TEST_00673,0.007264131405484334
TEST_00674,0.443661301419166
TEST_00675,0.3316862195692989
TEST_00676,0.7731526165355608
TEST_00677,0.332955509522125
TEST_00678,0.38361580786158683
TEST_00679,0.6596374931602583
TEST_00680,0.42282412871518243
TEST_00681,0.002945004445315572
TEST_00682,0.0015914668023320172
TEST_00683,0.23685720711678768
TEST_00684,0.6275479635832996
TEST_00685,0.35080397698461324
TEST_00686,0.7058356501756342
TEST_00687,0.11312523396659199
TEST_00688,0.505150738126178
TEST_00689,0.6212498435826488
TEST_00690,0.5569630575549706
TEST_00691,0.672323180673273
TEST_00692,0.0909492225762503
TEST_00693,0.40264641884429114
TEST_00694,0.21617205572833992
TEST_00695,0.4908744198644266
TEST_00696,0.12050775437568045
TEST_00697,0.6064423878169592
TEST_00698,0.7320751780178129
TEST_00699,0.0010217480897717268
TEST_00700,0.48671481862187055
TEST_00701,0.5354202303532051
TEST_00702,0.3559715312987283
TEST_00703,0.4607530362504517
TEST_00704,0.650386773260326
TEST_00705,0.7106927555772145
TEST_00706,0.4385131864856249
TEST_00707,0.001708235442036662
TEST_00708,0.006114349315627027
TEST_00709,0.5888172114516179
TEST_00710,0.6967443730339995
TEST_00711,0.44510571272526317
TEST_00712,0.5034046159309669
TEST_00713,0.2784600765496367
TEST_00714,0.6949038606476392
TEST_00715,0.001399624251120049
TEST_00716,0.4736005369770147
TEST_00717,0.5653359864440161
TEST_00718,0.16275229964563492
TEST_00719,0.611382438241215
TEST_00720,0.5030202285365886
TEST_00721,0.6547442926264
TEST_00722,0.0034000081697314233
TEST_00723,0.6396535407803814
TEST_00724,0.0014061405798650043
TEST_00725,0.0027026766314839443
TEST_00726,0.6593272217037363
TEST_00727,0.5629000572045009
TEST_00728,0.3909713930359184
TEST_00729,0.5260412116167731
TEST_00730,0.46506561585790124
TEST_00731,0.008757030761250218
TEST_00732,0.626616642974549
TEST_00733,0.4987523465543351
TEST_00734,0.26719968073456746
TEST_00735,0.7501140581801392
TEST_00736,0.5176762572247077
TEST_00737,0.29581104444743694
TEST_00738,0.5091800001137106
TEST_00739,0.15297291811557864
TEST_00740,0.39762929013745013
TEST_00741,0.4208560121021288
TEST_00742,0.35749150024780935
TEST_00743,0.7531604325071677
TEST_00744,0.572766388216708
TEST_00745,0.7298184352066576
TEST_00746,0.006543849572397806
TEST_00747,0.6275143832131103
TEST_00748,0.5072236856041599
TEST_00749,0.0007607131960906662
TEST_00750,0.6760447889897442
TEST_00751,0.006620169875744463
TEST_00752,0.17975295350306275
TEST_00753,0.5627382798461815
TEST_00754,0.5165019897680811
TEST_00755,0.05918476880020894
TEST_00756,0.5761913672211998
TEST_00757,0.5374112548202725
TEST_00758,0.7440674396857216
TEST_00759,0.6866300311317824
TEST_00760,0.05880774107759547
TEST_00761,0.4170123204959241
TEST_00762,0.6899202816245626
TEST_00763,0.1883253917160165
TEST_00764,0.316367231662796
TEST_00765,0.47150228963502944
TEST_00766,0.5006063696538585
TEST_00767,0.4590047855161725
TEST_00768,0.6413953934221307
TEST_00769,0.09869551671710738
TEST_00770,0.45029598574580454
TEST_00771,0.46151028621713064
TEST_00772,0.18640013125333255
TEST_00773,0.3303274133556565
TEST_00774,0.6284237395216385
TEST_00775,0.6266915318799935
TEST_00776,0.651388230407558
TEST_00777,0.6504713195364853
TEST_00778,0.4868698844899691
TEST_00779,0.34315987008726095
TEST_00780,0.6290959628112294
TEST_00781,0.49686346866923814
TEST_00782,0.3839270149139251
TEST_00783,0.6452499202398536
TEST_00784,0.6619190097706027
TEST_00785,0.6476818776843849
TEST_00786,0.6076497973923529
TEST_00787,0.7718798550415675
TEST_00788,0.005287955383760223
TEST_00789,0.757911600012916
TEST_00790,0.28191246941521403
TEST_00791,0.7937003835062
TEST_00792,0.5551018232277825
TEST_00793,0.7200900993382456
TEST_00794,0.3543570312478954
TEST_00795,0.44941572650979833
TEST_00796,0.7272685302329572
TEST_00797,0.53971822298514
TEST_00798,0.40091918999952636
TEST_00799,0.6189519246306942
TEST_00800,0.5696171107489961
TEST_00801,0.37550721448120533
TEST_00802,0.489135543848876
TEST_00803,0.630625764542981
TEST_00804,0.5284647437170935
TEST_00805,0.45734251232259127
TEST_00806,0.006009779647149244
TEST_00807,0.005167246495491677
TEST_00808,0.7494544330561324
TEST_00809,0.4863799775464542
TEST_00810,0.0007441812534313826
TEST_00811,0.6074596837478123
TEST_00812,0.6746513788047309
TEST_00813,0.7055442927531075
TEST_00814,0.397288832329741
TEST_00815,0.2710507562649499
TEST_00816,0.6381038589735134
TEST_00817,0.44140964132227595
TEST_00818,0.4406424109263269
TEST_00819,0.6683931380768847
TEST_00820,0.6720756168261112
TEST_00821,0.2699074535214057
TEST_00822,0.7404994813507435
TEST_00823,0.5251299258585395
TEST_00824,0.673943842827786
TEST_00825,0.7422756023222157
TEST_00826,0.552338079781051
TEST_00827,0.006041457550505162
TEST_00828,0.6985004527057166
TEST_00829,0.5168011235713892
TEST_00830,0.5822701090109594
TEST_00831,0.6168751227020669
TEST_00832,0.3777218589531041
TEST_00833,0.0015732977911690215
TEST_00834,0.5772291999794809
TEST_00835,0.46191608429255804
TEST_00836,0.5134374964145798
TEST_00837,0.5512946200042798
TEST_00838,0.6183000745513929
TEST_00839,0.5767412451532896
TEST_00840,0.004382908048612195
TEST_00841,0.7045266884571658
TEST_00842,0.6132287089903595
TEST_00843,0.6484665012150361
TEST_00844,0.6389281966889953
TEST_00845,0.6037326357782039
TEST_00846,0.5759849423985166
TEST_00847,0.004025611992682445
TEST_00848,0.4137466433271937
TEST_00849,0.683357533477507
TEST_00850,0.5943110459709912
TEST_00851,0.5015005570426792
TEST_00852,0.19613144073685873
TEST_00853,0.5674915349358195
TEST_00854,0.6731225324962415
TEST_00855,0.4395926623473945
TEST_00856,0.733195005222098
TEST_00857,0.5998596908937421
TEST_00858,0.0063889872354269475
TEST_00859,0.5763102372671898
TEST_00860,0.7236161910482655
TEST_00861,0.6154171783725997
TEST_00862,0.6228905487239225
TEST_00863,0.5615354574118707
TEST_00864,0.5188012854128565
TEST_00865,0.00798136354911558
TEST_00866,0.2691326273911311
TEST_00867,0.6910670689665273
TEST_00868,0.7471492552815907
TEST_00869,0.42129370300139884
TEST_00870,0.6595635499965915
TEST_00871,0.37192466715238176
TEST_00872,0.0038433006504611272
TEST_00873,0.7305053762011674
TEST_00874,0.532095511290874
